DATE_TIME,REGION,COUNTY,SCENE,latitude,longitude,Type of attack,Gender,type by number
1/20/2022,Lower Eastern,Nairobi,GITHURAI 45 THIKA ROAD NAIROBI,-1.206195,36.915973,spam,female,3
3/18/2022,Lower Eastern,Nairobi,RIRUTA SATELLITE OFF KABIRIA ROAD,-1.2908848,36.7325891,spam,female,3
1/22/2022,Lower Eastern,Nairobi,Residential Apartment  Muslim Area,-1.287629324,36.74215983,spam,female,3
3/1/2022,North Rift,Turkana,"Ngilukia Area, Napeitom Ward, Turkana County",1.7729626,36.4580775,spam,female,3
3/6/2022,Central,Kiambu,"Gitamaiyu, Kiambu County.",-1.0060362,36.7442377,spam,female,3
3/4/2022,West Kenya,Siaya,"KILLIONSAM PETROL STATION, RAMULA, SIAYA",0,34.516667,spam,female,3
1/17/2022,Lower Eastern,Nairobi,"BONDENI AREA, GIKOMBA MARKET",-1.2855959,36.8411671,spam,female,3
1/31/2022,Lower Eastern,Nairobi,"KATWEKERA AREA, KIBERA, NAIROBI COUNTY",-1.3114845,36.7879475,spam,female,3
3/4/2022,North Rift,Turkana,"Lokichogio Ward, Nakiriko Dapa Village, Turkana ",4.2020213,34.3587921,spam,female,3
1/18/2022,Central,Meru,"ST MARTIN SECONDARY, MERU COUNTY",0.3557174,37.8087693,spam,female,3
2/28/2022,North Rift,Turkana,"Nakukulas Village, Kochodin Ward, Turkana East.",2.1989429,35.8144367,spam,female,3
3/16/2022,Central,Meru,"MAUMAU VILLAGE, MBUUNI WEST SUB COUNTY",-1.6706498,37.4614806,spam,female,3
1/9/2022,Coast,Mombasa,VIKWATANI AREA,-3.9974335,39.6812228,spam,female,3
1/9/2022,Lower Eastern,Nairobi,Birds Paradise Maasai Market KAREN,-1.2796013,36.8197094,spam,female,3
1/23/2022,Lower Eastern,Nairobi," BIMA ROAD, KAHAWA WEST, NAIROBI COUNTY",-1.1829168,36.9047451,spam,female,3
1/16/2022,Central,Kirinyaga," KARIOKOR VILLAGE, KIRINYAGA COUNTY",-0.6590565,37.3827234,spam,female,3
2/26/2022,Central,Nyeri,Karatina Nyeri County.,-0.483158,37.1273549,spam,female,3
3/10/2022,South Rift,Bomet,"Sumoni Area, Chebole, Bomet County.",-0.7681634,35.1945811,spam,female,3
1/2/2022,Lower Eastern,Nairobi,"Umoja 2 Market, Nairobi County.",-1.2796677,36.8976185,spam,female,3
3/10/2022,Central,Meru,"Igembe Central, Meru County.",0.2288991,37.9254757,spam,female,3
2/11/2022,Lower Eastern,Nairobi,Hamza Area opposite Makadara Health Centre,-1.2969525,36.8729052,spam,female,3
2/7/2022,South Rift,Bomet,Kapkoros Area Bomet County,-0.6692164,35.2917432,spam,female,3
3/6/2022,Lower Eastern,Nairobi,"Mlango Kubwa , Mathare, Nairobi County",-1.2626192,36.8532829,spam,female,3
1/15/2022,Central,Kiambu,NANAZI ESTATE,-1.1667,36.833,spam,female,3
2/20/2022,Lower Eastern,Nairobi," UMOJA 1, ",-1.2775589,36.888251,spam,female,3
2/1/2022,Lower Eastern,Nairobi,"SUNBEAM MALL, MFANGANO STREET, NAIROBI COUNTY",-1.2873604,36.8283242,spam,female,3
1/21/2022,North Eastern,Mandera," LAFEY AREA, MANDERA COUNTY",3.1536609,41.1854057,spam,female,3
2/6/2022,Lower Eastern,Machakos,Manipal International Printing press Limited,-1.4335983,36.9646684,spam,female,3
1/3/2022,North Rift,,ST. LUKE'S PRIMARY SCHOOL,1.070298265,35.59429334,spam,female,3
2/2/2022,Coast,Mombasa,"OLD TOWN, MOMBASA COUNTY",-4.0581134,39.6756818,spam,female,3
3/2/2022,Lower Eastern,Nairobi,"SOKO VILLAGE, AYANI AREA, KIBERA, NAIROBI",-1.307925,36.772739,spam,female,3
3/10/2022,Lower Eastern,Nairobi,"Standard Drive Estate, Tassia, Nairobi County.",-1.3099054,36.8984649,spam,female,3
3/17/2022,Lower Eastern,Nairobi,"MBOTELA ALONG JOGOO ROAD, NAIROBI",-1.2968844,36.8637623,spam,female,3
1/22/2022,Coast,Mombasa,"BLACK DEVILS, JOMVI, MOMBASA COUNTY",-3.9768291,39.7137181,spam,female,3
3/1/2022,Coast,Mombasa,"NYALI- TEXAS, KIBERA, MOMBASA COUNTY",-4.0507256,39.6967843,spam,female,3
1/16/2022,Central,Kirinyaga,Kariokor Village KIRINYAGA COUNTY,-0.6590565,37.3827234,spam,female,3
3/1/2022,Lower Eastern,Nairobi," LUNGA LUNGA, NAIROBI",-1.3074645,36.8724596,spam,female,3
1/14/2022,Central,Kirinyaga," SAGANA TOWN, KIRINYAGA COUNTY",-0.6695132,37.2061138,spam,female,3
3/5/2022,North Rift,Turkana,"Lomyenakwan Village, Katila Ward Turkana East.",3.3122477,35.5657862,spam,female,3
1/8/2022,Lower Eastern,Kajiado,NGONG TOWN,-1.3562118,36.6687545,spam,female,3
3/4/2022,South Rift,Nakuru,KIBARGOI,0.45,35.5666667,spam,female,3
3/12/2022,Central,Kiambu,"Muriri Gardens, Kiambu Road Opposite K.I.S.T.",-1.1307381,36.7648591,spam,female,3
2/17/2022,Lower Eastern,Nairobi,"GITATHURU, KOROGOCHO, NAIROBI COUNTY",-1.2464436,36.8936292,spam,female,3
2/28/2022,North Rift,Turkana,"Lejo Village, Loyo sub location, Lodwar Township ",3.13,35.58,spam,female,3
3/4/2022,Lower Eastern,Nairobi,NAIROBI WEST PRISON,-1.316377,36.8103663,spam,female,3
1/5/2022,West Kenya,Kakamega,"KIBOKO, MAKUENI COUNTY.",-2.2282114,37.7662816,spam,female,3
2/5/2022,Lower Eastern,Nairobi,EMBAKASI VILLAGE,-1.3067095,36.9144661,spam,female,3
1/18/2022,Lower Eastern,Nairobi,Bondeni Area in Gikomba Market,-1.2855959,36.8411671,spam,female,3
1/9/2022,West Kenya,Kisii,"OMOBERA SDA BOYS BOARDING, KENYENYA, KISII COUNTY",-0.890543,34.74585,spam,female,3
2/18/2022,South Rift,Bomet,"KAPKWEN, KAPLONG, BOMET COUNTY",-0.6703047,35.1598773,spam,female,3
1/6/2022,West Kenya,Siaya,BONDO,-0.102506924,34.27179788,spam,female,3
1/29/2022,Lower Eastern,Nairobi,"At Milimani High School ,Nairobi County",-1.2838222,36.8072817,spam,female,3
3/10/2022,North Rift,Uasin Gishu,"Rodi Area, Eldoret , Uasin Gishu County.",0.5142775,35.2697802,spam,female,3
3/9/2022,North Rift,West Pokot,"Makutano Town, West Pokot County.",1.2544328,35.0911142,spam,female,3
2/15/2022,West Kenya,Kisii,BUSINESS PREMISES IN KISII TOWN,-0.677334,34.779603,spam,female,3
3/16/2022,Central,Kiambu,"AMALIA PRESTIGE IN RUIRU, KIAMBU",-1.1619807,36.9733164,spam,female,3
2/28/2022,Lower Eastern,Nairobi,"VIWANDANI NEAR CHIEF'S OFFICE, NAIROBI COUNTY",-1.3267494,36.7809165,spam,female,3
2/2/2022,Lower Eastern,Nairobi,"WAPEWAPE, MUKURU KWA NJENGA",-1.3213091,36.884217,spam,female,3
1/11/2022,Central,Laikipia," MAJENGO, NANYUKI TOWN, LAIKIPIA COUNTY",0.0074415,37.0722303,spam,female,3
3/12/2022,Lower Eastern,Nairobi,"Astrol Area Utawala, Nairobi County",-1.2803889,36.9639637,spam,female,3
1/14/2022,Central,Kirinyaga,SAGANA TOWN,-0.6695132,37.2061138,spam,female,3
2/6/2022,Coast,Mombasa,"Maboxini, Mombasa County",-3.9768291,39.7137181,spam,female,3
1/13/2022,West Kenya,Siaya,Abom village,-0.102506924,34.27179788,spam,female,3
1/5/2022,Lower Eastern,Makueni,"ACK TOWNSHIP PRIMARY SCHOOL, WOTE",-1.788625,37.6333396,spam,female,3
3/16/2022,Central,Meru,"NYAMOJA VILLAGE, MMUUNI WEST SUB COUNTY",-1.488777567,37.35600742,spam,female,3
1/9/2022,Coast,Mombasa,"BOKOLE, CHANGAMWE",-4.0244373,39.6056488,spam,female,3
3/8/2022,Lower Eastern,Nairobi,"Wape Wape Area, Mukuru Kwa Njenga, Nairobi County",-1.3213091,36.884217,spam,female,3
3/10/2022,Lower Eastern,Nairobi,"Mlango Kubwa, Mathare, Nairobi County",-1.2626192,36.8532829,spam,female,3
2/17/2022,West Kenya,Bungoma,DORMITORY AT CHEPTAIS BOYS HIGH SCHOOL,0.8086559,34.4550849,spam,female,3
1/15/2022,Lower Eastern,Nairobi,"RAILA VILLAGE KIBERA, NAIROBI COUNTY",-1.3114845,36.7879475,spam,female,3
1/6/2022,North Rift,Turkana,"LOKICHOGIO, TURKANA COUNTY",4.2020213,34.3587921,spam,female,3
3/15/2022,Lower Eastern,Nairobi,MAJENGO SLUMS,-1.2860894,36.8425202,spam,female,3
1/8/2022,Lower Eastern,Nairobi,DAGORETTI CORNER,-1.2988804,36.7566351,spam,female,3
1/7/2022,South Rift,Kericho,"KIPKELION GIRLS HIGH SCHOOL, KERICHO COUNTY",-0.21053,35.4628958,spam,female,3
2/17/2022,Coast,Mombasa,MWEMBE TAYARI BEHIND NAIVAS SUPERMARKET,-4.0567247,39.6660456,spam,female,3
2/14/2022,Lower Eastern,Nairobi,MAJENGO,-1.2860894,36.8425202,spam,female,3
3/6/2022,North Rift,Turkana,Lokichogio Ward Turkana,4.2020213,34.3587921,spam,female,3
3/6/2022,North Rift,Turkana,"Dapa Village, Lokichogio Ward, Turkana North.",4.2020213,34.3587921,spam,female,3
1/13/2022,North Eastern,Garissa,"FIRE AT GARISSA  HIGH SCHOOL, GARISSA COUNTY",-0.4522533,39.6489122,spam,female,3
1/30/2022,Lower Eastern,Nairobi,"MILIMANI HIGH SCHOOL, NAIROBI COUNTY",-1.2838222,36.8072817,spam,female,3
1/16/2022,South Rift,Bomet,"SWEET WATERS AREA, BOMET COUNTY",-0.8015009,35.3027226,spam,female,3
1/15/2022,Central,Meru," IMENTI SOUTH, MERU COUNTY",0.3557174,37.8087693,spam,female,3
3/6/2022,Lower Eastern,Nairobi,"Ndonyo Area, Dagoretti Market, Nairobi County",-1.2868675,36.6870813,spam,female,3
3/2/2022,Lower Eastern,Nairobi,HURUMA AREA NEAR ROUND ABOUT,-1.2558896,36.87338294,spam,female,3
3/8/2022,Lower Eastern,Nairobi,"River Bank Area, Embakasi East, Nairobi County",-1.3106691,36.8250274,spam,female,3
1/5/2022,Central,Tharaka-Nithi,MWIMBI BOARDING SCHOOL,-0.2457647,37.6214629,spam,female,3
2/17/2022,Lower Eastern,Nairobi,"MUKURU KWA NJENGA,0 NAIROBI",-1.3213091,36.884217,spam,female,3
2/8/2022,Lower Eastern,Makueni,Wote Town Centre near Acacia Hotel Makueni County,-1.788625,37.6333396,spam,female,3
3/12/2022,South Rift,Nakuru,"Royal Estate, Barnabas, Nakuru County",-0.3211647,36.1484165,spam,female,3
1/14/2022,North Eastern,Garissa,GARISSA HIGH SCHOOL,-0.4522533,39.6489122,spam,female,3
1/15/2022,Central,Murang’a,"SOCIAL & ADULT DEVELOPMENT OFFICE, MURANGA",-0.8099638,36.91900665,spam,female,3
3/11/2022,Central,Meru,"Kithithina Location, Meru County.",0.0520105,37.243703,spam,female,3
3/23/2020,Nairobi,Nairobi,KANGEMI AREA,-1.2711928,36.7394386,spam,female,3
11/8/2021,West Kenya,Busia, NAMBALE BOYS,0.4451502,34.2409768,spam,female,3
11/7/2021,West Kenya,Kisumu,OLEMBO HIGH SCHOOL,-0.3274115,34.9425656,spam,female,3
1/16/2021,Lower Eastern,Nairobi,FUATA NYAYO,-1.2503642,36.8909401,spam,female,3
2/13/2020,West Kenya,Homa Bay,OLARI MARKET,-0.023559,37.906193,spam,female,3
3/24/2020,Coast,Mombasa,BUSTANI ESTATE,-0.023559,37.906193,spam,female,3
12/1/2021,Coast,Kwale,Kingwede Girls,-4.4917974,39.4586906,spam,female,3
5/7/2020,Nairobi,Nairobi,KILIMANI,-1.2892786,36.7869311,spam,female,3
10/6/2020,North Eastern,Wajir,ADHEMASAJIDA WARD,-0.023559,37.906193,spam,female,3
12/13/2021,South Rift,Baringo,"TURGEN, KESUMET LOCATION, BARINGO COUNTY",0.8657436,35.8607115,spam,female,3
4/14/2021,South Rift,Kericho,CHESEON CENTRE,-0.023559,37.906193,spam,female,3
8/11/2021,North Rift,Trans Nzoia,St Brigit,-0.023559,37.906193,spam,female,3
6/1/2020,North Eastern,Marsabit,TURBI CAMPSITE,-0.023559,37.906193,spam,female,3
3/2/2020,North Eastern,Garissa,IFO AREA,-0.023559,37.906193,spam,female,3
11/30/2021,Coast,Kwale,Kiunga,-1.7454601,41.4887787,spam,female,3
1/18/2021,South Rift,Kericho,CHEBORGE BOYS HIGH SCHOOL,-0.5691891,35.1347853,spam,female,3
11/5/2021,Nairobi,Nairobi,SOWETO AREA,-1.2849128,36.9124499,spam,female,3
10/29/2020,Nairobi,Nairobi,KIANDA AREA,-1.3120192,36.7745442,spam,female,3
12/14/2021,Coast,Kwale,MacKinnon Girls High school,-0.023559,37.906193,spam,female,3
6/30/2021,Lower Eastern,Nairobi,IMARA DAIMA,-1.328436,36.8806499,spam,female,3
6/10/2021,Nairobi,Nairobi,KAMBIMOTO VILLAGE,-1.2481188,36.8911922,spam,female,3
7/2/2020,North Eastern,Mandera,LAFEY AREA,3.1536609,41.1854057,spam,female,3
2/13/2021,Lower Eastern,Kitui, KAIRUNGU SCHOOL,-0.023559,37.906193,spam,female,3
12/6/2021,North Eastern,Wajir,WAJIR GIRLS HIGH SCHOOL,1.7561334,40.0370325,spam,female,3
1/18/2020,Central,Kiambu,RIABAI BOYS SECONDARY,-1.1593289,36.8304102,spam,female,3
6/26/2020,Nairobi,Nairobi,MAKADARA,-1.2952979,36.8721139,spam,female,3
7/27/2020,Upper Eastern,Wajir,BASABRA SUPERMARKET,1.7471039,40.0586354,spam,female,3
11/18/2020,Lower Eastern,Nairobi,PANGANI,-1.2667224,36.8398293,spam,female,3
6/30/2021,Lower Eastern,Nairobi,HIGHWAY SEC. SCHOOL,-1.317434,36.8369235,spam,female,3
8/13/2021,West Kenya,Nyamira,GEKONGE,-0.023559,37.906193,spam,female,3
11/18/2020,Central,Laikipia,OUTSKIRTS OF NYAHURURU TOWN,0.0351644,36.3642919,spam,female,3
2/13/2020,Nairobi,Nairobi,NJUGUNA'S ,-1.2920659,36.8219462,spam,female,3
1/2/2020,Central,Kiambu,PORK PLACE THIKA,-1.0387569,37.0833753,spam,female,3
1/13/2020,Nairobi,Nairobi,COCO POINT RESIDENCES,-1.2920659,36.8219462,spam,female,3
8/30/2020,Central,Nyeri,LUSOI,-0.274367,36.9903384,spam,female,3
9/17/2021,South Rift,Bomet,GELEGELE,-0.8745117,35.0498292,spam,female,3
7/26/2020,Nairobi,Nairobi,MUKURU KWA REUBEN,-1.316304,36.8670746,spam,female,3
6/5/2020,Lower Eastern,Nairobi,Kahawa west,-1.1858857,36.9069054,spam,female,3
2/24/2021,North Rift,Turkana,KIBISH,-0.023559,37.906193,spam,female,3
2/26/2021,West Kenya,Kisumu,KISUMU BUS STAGE,0.4440326,34.1458619,spam,female,3
3/3/2021,Nairobi,Nairobi,KAMOLA,-1.2920659,36.8219462,spam,female,3
6/8/2021,Coast,Mombasa, MIRITINI AREA,-3.9956146,39.6001247,spam,female,3
11/21/2020,Lower Eastern,Nairobi,KIBERA,-1.3114845,36.7879475,spam,female,3
10/5/2021,Coast,Mombasa,"Migadini area in Changamwe, Mombasa County.",-4.0206,39.6314,spam,female,3
7/6/2021,Coast,Mombasa,KONGOWEA MARKET,-4.0402862,39.6830975,spam,female,3
1/1/2021,Central,Kiambu,MITHOGE,-0.023559,37.906193,spam,female,3
1/18/2021,Lower Eastern,Nairobi,MAKADAR,-0.023559,37.906193,spam,female,3
2/22/2021,Central,Tharaka-Nithi,ST TERESA KANTHANJE,-0.2700591,37.8246955,spam,female,3
10/17/2020,Nairobi,Nairobi,MUKURU KWA NJENGA,-1.3213091,36.884217,spam,female,3
6/26/2020,Nairobi,Nairobi,BURUBURU,-1.2922481,36.8815479,spam,female,3
2/15/2020,Nairobi,Nairobi,SINAI VILLAGE,-1.3074645,36.8724596,spam,female,3
2/9/2020,Nairobi,Nairobi,KENYATTA MARKET,-1.3066089,36.8016815,spam,female,3
5/12/2021,South Rift,Nakuru, SACHANGWAN AREA,-0.4529411,35.6929013,spam,female,3
5/26/2020,South Rift,Narok,OLOLOIPANG,-0.023559,37.906193,spam,female,3
1/30/2021,West Kenya,Kisumu,SHIVLI SUPERMARKET,-0.023559,37.906193,spam,female,3
1/20/2020,Central,Nyandarua,GATHARA VILLAGE,-0.6197781,36.6309842,spam,female,3
10/2/2021,West Kenya,Kericho,0,-0.023559,37.906193,spam,female,3
6/30/2021,Lower Eastern,Nairobi,MABATINI,-1.2609977,36.8633716,spam,female,3
5/29/2020,Nairobi,Nairobi,LINDI,-1.3156087,36.7920489,spam,female,3
1/20/2021,Lower Eastern,Nairobi,MUKURU KWA REUBEN,-1.3213091,36.884217,spam,female,3
6/23/2020,Nairobi,Nairobi,MLOLONGO AREA,-1.3922344,36.9406718,spam,female,3
10/7/2020,Nairobi,Nairobi,ALONG MBAGATHI ROAD,-1.3092186,36.8019989,spam,female,3
8/9/2021,Coast,Kilifi,Chumani School,-3.4789219,39.9093269,spam,female,3
2/18/2021,West Kenya,Kisii,NYAMAGWA BOYS,-0.7935021,34.8026122,spam,female,3
4/3/2021,Nairobi,Nairobi,BLUE ESTATE,-1.2891258,36.8495834,spam,female,3
10/2/2020,South Rift,Narok, SUSWA MARKET,-1.1761411,36.3488674,spam,female,3
9/15/2021,Lower Eastern,Makueni,"Makindu, Makueni County. ",-2.2777039,37.8246955,spam,female,3
11/8/2021,North Rift,Uasin Gishu, CHIPLOSKEI BOYS,0.425336,35.314318,spam,female,3
11/1/2021,Nairobi,Nairobi,BURUBURU GIRLS,-1.2861629,36.8752517,spam,female,3
3/11/2020,North Eastern,Garissa,HAGARDERA MARKET IN DAADAB,0.0094444,40.3755556,spam,female,3
12/27/2020,Lower Eastern,Nairobi,KAWANGWRE,-1.2822722,36.7523652,spam,female,3
8/5/2020,Nairobi,Nairobi,"SOUTHLANDS, LANG'ATA",-1.3640944,36.7476257,spam,female,3
7/5/2021,West Kenya,Kisumu,KOYANGO MARKET,-0.0954222,34.7841498,spam,female,3
1/18/2021,Central,Kirinyaga,KARIA BOYS,-0.5275174,37.3037267,spam,female,3
11/11/2021,Central,Murangâ€™a,MURANGA UNIVERSITY,-0.716066,37.1472176,spam,female,3
10/18/2020,Coast,Mombasa,MWAGOSI,-0.023559,37.906193,spam,female,3
6/29/2020,Nairobi,Nairobi, NAIROBI,-1.2920659,36.8219462,spam,female,3
11/10/2021,Nairobi,Nairobi,"NYAMAVILA, KAYOLE",-1.2759746,36.9088295,Financial fraud,female,4
3/20/2021,Upper Eastern,Marsabit,KOFIA MBAYA AREA,-0.023559,37.906193,Financial fraud,female,4
5/10/2021,South Rift,Bomet,GALAXY CHEBOLE,-0.7501829,35.21416,Financial fraud,female,4
1/4/2020,West Kenya,Kisumu,NYAMASARIA AREA,-0.116058,34.7837456,Financial fraud,female,4
8/14/2020,Nairobi,Nairobi,MLANGO KUBWA,-1.2626192,36.8532829,Financial fraud,female,4
5/13/2020,Coast,Mombasa,MAJAONI IN SHANZU,-3.9945102,39.7313401,Financial fraud,female,4
8/27/2020,Nairobi,Nairobi,KARIOBANGI,-1.240591,36.88044,Financial fraud,female,4
11/7/2021,West Kenya,Nyamira,NYAMIRA BOYS,-0.5600368,34.928452,Financial fraud,female,4
7/31/2021,Lower Eastern,Nairobi,SOUTH B,-1.310341,36.8337368,Financial fraud,female,4
3/31/2021,Coast,Lamu,MPEKETONI,-2.3904853,40.6968426,Financial fraud,female,4
8/9/2021,Central,Kiambu,Kambaa Girls',-0.9900877,36.6542557,Financial fraud,female,4
1/29/2021,North Rift,Bungoma,BUNGOMA HIGH SCHOOL,0.5701274,34.5561408,Financial fraud,female,4
1/27/2021,North Rift,Elgeyo-Marakwet,KIPSOEN SECONDARY SCHOOL,0.6252578,35.482643,Financial fraud,female,4
8/24/2021,Lower Eastern,Nairobi,SILANGA,-1.3174839,36.7960879,Financial fraud,female,4
8/24/2021,Lower Eastern,Kajiado,MLOLONGO,-1.3922344,36.9406718,Financial fraud,female,4
2/22/2021,Central,Tharaka-Nithi,KAJUKI SECONDARY SCHOOL,-0.3361794,37.8295058,Financial fraud,female,4
1/31/2021,Lower Eastern,Kajiado,MCA LENGETE'S HOUSE,-0.023559,37.906193,Financial fraud,female,4
12/15/2021,North Eastern,Mandera,"Neboi, Mandera county",3.9606826,41.7855217,Financial fraud,female,4
2/7/2021,South Rift,Bomet, KABUGU HIGH SCHOOL,-0.023559,37.906193,Financial fraud,female,4
3/2/2021,Nairobi,Nairobi,KAWANGWARE AREA,-1.2822722,36.7523652,Financial fraud,female,4
9/20/2020,Lower Eastern,Nairobi,MUKURU KWA REUBEN,-1.3213091,36.884217,Financial fraud,female,4
12/10/2020,Coast,Mombasa,MKOMANI,-4.0520762,39.6840647,Financial fraud,female,4
7/14/2021,West Kenya,Kisumu,NYANDO,-0.1995242,34.8844867,Financial fraud,female,4
7/6/2020,Nairobi,Nairobi,NEAR ROYSAMBU PRIMARY SCHOOL,-1.2065934,36.8972388,Financial fraud,female,4
1/31/2021,Lower Eastern,Kajiado,KAPUTIEI SECONDARY SCHOOL,-1.5106448,36.9516044,Financial fraud,female,4
11/12/2021,Nairobi,Nairobi,MLANGO KUBWA MATHARE,-1.2626192,36.8532829,Financial fraud,female,4
6/13/2020,Coast,Mombasa,BUXTON AREA ,-0.023559,37.906193,Financial fraud,female,4
10/14/2020,West Kenya,Kakamega,IKOLOMANI AREA,-0.023559,37.906193,Financial fraud,female,4
8/18/2021,Lower Eastern,Kitui,MATHARE SUB COUNTY,-1.261914,36.8584703,Financial fraud,female,4
2/15/2021,West Kenya,Homa Bay, MAKONGENI ESTATE,-1.0569538,37.1070937,Financial fraud,female,4
2/4/2020,Central,Nyeri,MAJENGO AREA,-1.2860894,36.8425202,Financial fraud,female,4
7/27/2020,Nairobi,Nairobi,MUKUR KWA NJENGA,-1.3213091,36.884217,Financial fraud,female,4
4/9/2021,West Kenya,Kisumu,KOYANGO MARKET,-0.0954222,34.7841498,Financial fraud,female,4
6/24/2020,Nairobi,Nairobi,MUKURU KWA REUBEN,-1.316304,36.8670746,Financial fraud,female,4
2/1/2020,Nairobi,Nairobi,GIKOMBA MARKET ,-1.2855959,36.8411671,Financial fraud,female,4
7/18/2020,Central,Meru,GACIANKARE VILLAGE,-0.023559,37.906193,Financial fraud,female,4
1/27/2021,North Rift,Elgeyo-Marakwet,SANGURUR PRIMARY SCHOOL,-0.023559,37.906193,Financial fraud,female,4
12/15/2020,Lower Eastern,Kajiado,QUICKMART,-0.023559,37.906193,Financial fraud,female,4
9/5/2021,Lower Eastern,Nairobi,dagoretti,-1.2889834,36.7280692,Financial fraud,female,4
11/10/2021,Nairobi,Nairobi,"NYAMAVILA, KAYOLE",-1.2759746,36.9088295,Financial fraud,female,4
11/8/2021,North Eastern,Garissa,GARISSA HIGH SCHOOL,-0.4522533,39.6489122,Financial fraud,female,4
2/23/2021,Central,Embu,ST JOSEPH GATEGI GIRLS HIGH SCHOOL,-0.750637,37.422521,Financial fraud,female,4
4/16/2020,Nairobi,Nairobi,EMBAKASI,-1.3237858,36.8999616,Financial fraud,female,4
1/19/2020,South Rift,Nakuru,BAHATI PCEA,-0.1440463,36.1700258,Financial fraud,female,4
4/8/2021,Coast,Tana River,KIPLELJI VILLAGE,-0.729828,35.2560503,Financial fraud,female,4
9/9/2020,Coast,Mombasa,KIBOKINI AREA,-4.066637,39.6679427,Financial fraud,female,4
1/27/2021,North Rift,Bungoma,BUKEMBE BOYS HIGH SCHOOL,0.5807495,34.6303372,Financial fraud,female,4
7/20/2020,Nairobi,Nairobi,ALONG MOI AVANUE ,-1.2834674,36.823562,Financial fraud,female,4
6/8/2021,Nairobi,Nairobi,TASSIA,-1.3065809,36.8936292,Financial fraud,female,4
4/10/2021,South Rift,Nyandarua,HURUMA ESTATE,-1.2608424,36.8727864,Financial fraud,female,4
7/22/2020,Lower Eastern,Nairobi,DAGORETTI CORNER,-1.2988804,36.7566351,Financial fraud,female,4
7/9/2020,North Rift,Bomet,BOMET TOWN,-0.7777854,35.3356518,Financial fraud,female,4
6/27/2021,Lower Eastern,Kajiado,KITENGELA,-1.5167072,36.849996,Financial fraud,female,4
12/5/2021,West Kenya,Siaya,"FIRE INCIDENT AT MARANDA HIGH SCHOOL, SIAYA COUNTY",-0.0888043,34.2265012,Financial fraud,female,4
10/14/2020,Coast,Mombasa,MSHOMORONI,-4.0171591,39.6844874,Financial fraud,female,4
1/25/2021,Lower Eastern,Nairobi,TENA ESTATE,-1.2911423,36.888251,Financial fraud,female,4
7/12/2020,North Eastern,Mandera,ARESA VILLAGE,3.9240614,41.551253,Financial fraud,female,4
1/1/2020,Nairobi,Nairobi,KOROGOCHO KWA CHIEF,-1.2799388,36.8964813,Financial fraud,female,4
8/6/2021,Nairobi,Nairobi,GIKOMBA MARKET,-1.2855959,36.8411671,Financial fraud,female,4
8/27/2021,North Rift,West Pokot,ORTUM BOYS,1.4394492,35.3561497,Financial fraud,female,4
1/11/2020,Lower Eastern,Machakos,SENGANI VILLAGE,-1.2520911,37.3132471,Financial fraud,female,4
10/25/2021,North Eastern,Turkana,turkana,3.3122477,35.5657862,Financial fraud,female,4
7/4/2020,Lower Eastern,Makueni,MUKANDA FARM NEAR MUKANDA PRIMARY,-0.023559,37.906193,Financial fraud,female,4
8/14/2020,Coast,Mombasa,KISUMU NDOGO,-1.2545334,36.8879148,Financial fraud,female,4
1/28/2020,South Rift,Kericho,CHEBWAGAN HIGH SCHOOL,-0.6016075,35.1492227,Financial fraud,female,4
2/20/2021,Lower Eastern,Nairobi,WAITHAKA AREA ,-0.023559,37.906193,Financial fraud,female,4
6/18/2021,Coast,Mombasa,MOMBASA,-4.0434771,39.6682065,Financial fraud,female,4
5/24/2021,Coast,Mombasa, KIZIWI ROAD,-0.023559,37.906193,Financial fraud,female,4
1/7/2021,Coast,Lamu,LAMU BOYS,-2.2762531,40.9017348,Financial fraud,female,4
9/29/2021,Nairobi,Nairobi,"AMANA, SOUTH",-1.2920659,36.8219462,Financial fraud,female,4
2/5/2021,Coast,Mombasa,BOMBOLULU AREA,-4.0208648,39.7025088,Financial fraud,female,4
9/24/2021,Lower Eastern,Nairobi,"Mashimoni area in Kibra sub county, Nairobi. ",-1.3124125,36.7906184,Financial fraud,female,4
6/7/2021,West Kenya,Kakamega, SANGO AREA,-0.023559,37.906193,Financial fraud,female,4
4/15/2020,Nairobi,Nairobi,EMBAKASI INLAND DEPOT,-1.3355024,36.8781657,Financial fraud,female,4
2/7/2021,South Rift,Bomet, CHEBUNYO BOYS HIGH SCHOOL,-0.9680595,35.1914893,Financial fraud,female,4
4/30/2020,Nairobi,Nairobi,DESAI ROAD,-1.2750254,36.8289842,Financial fraud,female,4
6/25/2020,Nairobi,Nairobi,GIKOMBA MARKET,-1.2855959,36.8411671,Financial fraud,female,4
3/25/2020,Coast,Mombasa,MASTERS RESTAURANT,-0.023559,37.906193,Financial fraud,female,4
3/24/2021,West Kenya,Kisumu,OURU MAERKET,-0.023559,37.906193,Financial fraud,female,4
8/22/2021,Nairobi,Nairobi,KARIOBANGI,-1.240591,36.88044,Financial fraud,female,4
2/24/2020,Nairobi,Nairobi,KARIOBANGI,-1.240591,36.88044,Financial fraud,female,4
10/28/2021,Nairobi,Nairobi,THE HUB- KAREN,-1.320355,36.7041097,Financial fraud,female,4
1/27/2020,North Eastern,Mandera,MOI GIRLS,-0.023559,37.906193,Financial fraud,female,4
